,cod,sigla_casa,nome_casa,sigla_subtipo,nome_subtipo,ind_tramitando,data_votacao,ano_votacao,mes_votacao,dia_votacao
0,4906,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-05-05,1993,05,05
1,5333,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-05-05,1993,05,05
2,5348,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-05-05,1993,05,05
3,5364,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-05-05,1993,05,05
4,22838,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-01-13,1993,01,13
5,19958,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-04-01,1993,04,01
6,19295,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-01-14,1993,01,14
7,53780,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2002-12-18,2002,12,18
8,53746,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2002-12-17,2002,12,17
9,45574,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,2002-12-05,2002,12,05
10,53185,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2002-12-04,2002,12,04
11,45760,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2002-12-04,2002,12,04
12,43384,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2002-12-04,2002,12,04
13,48888,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2002-12-04,2002,12,04
14,53171,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2002-11-27,2002,11,27
15,50286,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2002-11-20,2002,11,20
16,17694,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-12-04,1996,12,04
17,6337,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-12-03,1996,12,03
18,6253,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-11-27,1996,11,27
19,16655,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
20,16730,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
21,16783,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
22,16836,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
23,16913,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
24,17376,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
25,17384,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
26,17392,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-30,1996,10,30
27,17566,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-10-24,1996,10,24
28,33013,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1996-10-15,1996,10,15
29,20743,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-09-12,1996,09,12
30,18337,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-09-12,1996,09,12
31,6098,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-09-12,1996,09,12
32,18453,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-09-12,1996,09,12
33,5935,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-09-10,1996,09,10
34,19357,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-08-29,1996,08,29
35,17092,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
36,17553,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
37,17908,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
38,17917,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
39,17928,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
40,16478,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
41,16680,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
42,16757,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
43,16964,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
44,17298,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
45,17316,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
46,17350,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-08-27,1996,08,27
47,4027,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1999-01-28,1999,01,28
48,19108,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1999-01-26,1999,01,26
49,16101,SF,Senado Federal,OFS,"OFICIO ""S""",Não,1999-01-14,1999,01,14
50,6648,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-12-19,1996,12,19
51,29303,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1996-12-12,1996,12,12
52,17565,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
53,17732,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
54,17736,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
55,17802,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
56,17872,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
57,17897,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
58,18783,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-02-28,1996,02,28
59,17705,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-28,1996,02,28
60,18825,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-02-13,1996,02,13
61,21944,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-02-08,1996,02,08
62,32400,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1995-12-14,1995,12,14
63,33323,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1995-12-14,1995,12,14
64,1084,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1995-12-13,1995,12,13
65,1054,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1995-12-12,1995,12,12
66,7430,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
67,27072,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1995-12-12,1995,12,12
68,22395,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1995-12-12,1995,12,12
69,7425,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
70,7442,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
71,7449,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
72,7457,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
73,7470,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
74,7478,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
75,7569,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-12-12,1995,12,12
76,17433,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
77,17578,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
78,17449,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
79,17711,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
80,17774,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
81,17814,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
82,17825,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
83,17843,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
84,17846,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
85,17857,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
86,17861,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
87,17865,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
88,17888,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
89,17829,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-06,1995,12,06
90,17764,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
91,17767,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
92,17789,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
93,17798,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
94,17810,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
95,17818,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
96,17832,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
97,17850,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
98,17881,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
99,17895,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
100,17835,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-12-05,1995,12,05
101,17472,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
102,17012,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
103,17034,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
104,17307,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
105,17340,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
106,16606,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
107,16705,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
108,16729,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
109,16912,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
110,17358,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
111,17399,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
112,17527,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
113,17547,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
114,17649,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
115,17656,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
116,17676,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
117,17682,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
118,17699,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
119,17726,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
120,17740,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
121,17821,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
122,7531,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-11-30,1995,11,30
123,7491,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-11-30,1995,11,30
124,7485,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-11-30,1995,11,30
125,17662,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-11-30,1995,11,30
126,7089,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-11-22,1995,11,22
127,29215,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1995-11-22,1995,11,22
128,18569,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-11-08,1995,11,08
129,18582,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-11-08,1995,11,08
130,7015,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-11-08,1995,11,08
131,7023,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-11-08,1995,11,08
132,7112,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-10-26,1995,10,26
133,21922,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1995-10-25,1995,10,25
134,22126,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1995-09-26,1995,09,26
135,17406,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
136,17143,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
137,17244,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
138,17259,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
139,17331,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
140,17559,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
141,17571,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
142,16938,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-09-20,1995,09,20
143,32978,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1995-09-14,1995,09,14
144,18256,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-08-30,1995,08,30
145,21730,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1995-08-24,1995,08,24
146,18533,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-08-10,1995,08,10
147,18438,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-08-08,1995,08,08
148,18480,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-08-08,1995,08,08
149,18493,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1995-08-08,1995,08,08
150,17408,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-06-22,1995,06,22
151,6089,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-06-20,1995,06,20
152,17219,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-06-07,1995,06,07
153,17448,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-04-26,1995,04,26
154,17526,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-04-26,1995,04,26
155,4100,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-03-15,1995,03,15
156,4112,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1995-03-15,1995,03,15
157,16911,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
158,17322,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
159,17330,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
160,17339,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
161,17356,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
162,17389,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
163,17440,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
164,17456,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
165,17496,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
166,16502,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
167,16528,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
168,16553,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
169,16605,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
170,16629,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
171,17218,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
172,16476,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
173,16755,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
174,16781,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
175,16807,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
176,16834,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
177,16859,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
178,16987,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
179,17382,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1995-02-22,1995,02,22
180,26231,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1991-12-03,1991,12,03
181,18063,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1991-11-06,1991,11,06
182,18206,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1991-11-06,1991,11,06
183,32292,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1991-06-19,1991,06,19
184,28760,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1991-03-19,1991,03,19
185,1491,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1991-03-06,1991,03,06
186,27169,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1991-03-06,1991,03,06
187,2821,SF,Senado Federal,INS,INDICAÇÃO,Não,1992-04-30,1992,04,30
188,21209,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1992-04-23,1992,04,23
189,23397,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-12-15,1993,12,15
190,23385,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-12-15,1993,12,15
191,7095,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-10-05,1993,10,05
192,23065,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-09-22,1993,09,22
193,5378,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-06-17,1993,06,17
194,5574,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-06-17,1993,06,17
195,5803,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1993-06-17,1993,06,17
196,22295,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-07-08,1993,07,08
197,1168,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1993-07-08,1993,07,08
198,18351,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1993-07-08,1993,07,08
199,21032,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-04-14,1993,04,14
200,17975,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1993-03-10,1993,03,10
201,18974,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1993-01-20,1993,01,20
202,16071,SF,Senado Federal,OFS,"OFICIO ""S""",Não,1998-12-10,1998,12,10
203,35778,SF,Senado Federal,RQS,REQUERIMENTO,Não,1996-03-21,1996,03,21
204,30293,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1995-10-03,1995,10,03
205,20310,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1998-11-24,1998,11,24
206,17323,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-29,1996,02,29
207,17442,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-02-29,1996,02,29
208,26656,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1996-03-12,1996,03,12
209,20153,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-08-15,1996,08,15
210,22296,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-08-06,1996,08,06
211,15953,SF,Senado Federal,OFS,"OFICIO ""S""",Não,1998-12-14,1998,12,14
212,17248,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-12-02,1998,12,02
213,17262,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-12-02,1998,12,02
214,17276,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-12-02,1998,12,02
215,6451,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-12-02,1998,12,02
216,17869,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-25,1998,11,25
217,17114,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-25,1998,11,25
218,17234,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-25,1998,11,25
219,828,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1998-11-18,1998,11,18
220,16024,SF,Senado Federal,OFS,"OFICIO ""S""",Não,1998-11-18,1998,11,18
221,17847,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-12,1998,11,12
222,17858,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-12,1998,11,12
223,17866,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-12,1998,11,12
224,17815,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-10,1998,11,10
225,17822,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-10,1998,11,10
226,17807,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-10,1998,11,10
227,17684,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-11-04,1998,11,04
228,17757,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-10-28,1998,10,28
229,17761,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-10-28,1998,10,28
230,6179,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-10-28,1998,10,28
231,6188,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-10-28,1998,10,28
232,6202,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-10-28,1998,10,28
233,6212,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-10-28,1998,10,28
234,6359,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-10-28,1998,10,28
235,17795,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-10-28,1998,10,28
236,17915,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-10-14,1998,10,14
237,17055,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-10-14,1998,10,14
238,17587,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-10-14,1998,10,14
239,1334,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1998-08-12,1998,08,12
240,1260,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1998-07-01,1998,07,01
241,808,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1998-06-18,1998,06,18
